,x,y
57,6.113987489078288,5179.146594957919
58,7.167877263150728,3631.1724373619695
59,5.478966601388719,-5313.00644684482
60,6.183318138532185,-7006.18959338417
61,4.495412637809679,-7076.053987653631
62,4.533924705516202,929.4418402879439
63,4.27746745686261,2813.4910459905013
64,4.908220796443367,12483.350886615015
65,4.598199860164822,8737.975169779591
66,5.94852927285629,-3945.0279037367304
67,5.548850688818328,-4568.532047441352
68,5.315906274296044,3017.7170481183402
69,3.753736460741597,-3545.598750224074
70,5.045628646374656,3870.128809929933
71,4.981228170924047,-5387.36522116592
72,6.187885276166009,391.59499192445566
73,4.26108511893206,-3371.715047827202
74,4.59630813496071,-1294.3626878606863
75,5.561656491436539,3257.7074039342892
76,6.153629685812329,-427.684664718747
77,5.449391020889931,-7699.138060343853
78,5.282124860048577,-1131.6457066761322
79,3.028134856024648,10948.941880128496
80,4.3802345570579995,2455.1678453627324
81,6.25448404962464,-5649.507266605617
82,5.618180947632079,1742.1906233340062
83,6.335438208330668,-6307.109976830923
84,5.974289614139433,1509.5390579439575
85,6.763600135780289,3021.396998329948
86,5.462911883917457,802.3691145708464
87,3.8517847710045006,-2136.5132530744245
88,3.8855670544072183,8802.618481308735
89,4.3969363002355175,-5410.87082591428
90,3.280120178523914,338.0177701547973
91,4.5209555884054975,-386.61130821314356
92,5.4518871788088274,-164.34753680064262
93,4.51630740374904,-1185.7073166266102
94,2.8577640998483727,-600.7457996271667
95,3.9392034588113285,3444.2479814498665
96,6.1108080170163515,442.2400409939495
97,4.881415131642771,1301.690003077249
98,5.631014840299643,-1437.8480096614742
99,4.814319741901995,-2069.5568404362834
100,5.029054914986324,-1935.8680877229351
101,5.061544280627803,-3588.711697167364
102,6.576216978041248,4677.520764982367
103,4.965667977584504,2392.9824306014743
104,5.979737138341855,2646.917185522445
105,6.166764162744954,-8050.420994010725
106,4.945890967897483,747.3301891541545
107,4.739957454155075,-3017.513857641006
108,6.4682925078292355,2785.946245515987
109,4.34817207933862,1899.3318671602879
110,5.0063627866562985,-248.96072980798124
111,5.5052646435902455,-2998.8855384623625
112,4.747120488996927,-657.7691672550899
113,4.680993852831557,-8730.772364039563
114,3.7415475291361964,-11430.02572977507
115,6.03169297616798,1347.6566911838943
116,5.158177006795013,-2196.093377013265
117,4.447652966838323,7269.447950430332
118,7.19543220650419,4053.241888247588
119,5.759744872377366,5499.482049212327
120,4.955573160149422,-5457.970205969709
121,6.239104108267931,-4603.061156638425
122,5.475746398236614,865.0644657626822
123,6.940279041229092,-1846.0603124511679
124,4.5109863138473285,-2590.0974809862873
125,5.787598761955551,-969.6358357807422
126,4.009274065985029,-3403.449902382086
127,3.879691709433888,-1183.4218750039338
128,4.772160810738963,-8680.57158000582
129,4.135760782039841,4582.0335736930865
130,5.255647597467033,-3454.225094972249
131,5.370083235465452,-3217.953911882241
132,4.828692121087035,2439.373317763072
133,4.48924661760612,2155.547617003957
134,4.336029933634721,-5695.26254363473
135,3.3672153296452403,7332.863261185831
136,5.812367082937364,377.7104475452455
137,4.853718794485936,2394.622569019883
138,4.636754345440923,6379.535048745254
139,4.839185884296538,-5665.096701440461
140,5.399815015074761,-2767.716411754061
141,4.573650030436863,1495.416235424345
142,5.000048385199065,2182.490735728801
143,6.052929192536554,2183.27879346832
144,5.487712656635094,1402.3160475168247
145,5.364420674721614,-87.39389174860844
146,5.344994975365254,3960.172228287131
147,4.387292229008086,4270.512500501938
148,4.394508517708635,-15.899908181046737
149,4.564992148726428,-508.6211286207105
150,4.009224215508262,-1844.1566622681544
151,5.154484678220019,4691.141759738815
152,5.1939049852572,-11212.182628548924
153,4.654546901972665,-3292.1685506006834
154,4.129305153501708,-781.6572198929492
155,6.888798752611184,-544.4273931673471
156,4.868689573989061,2532.4109470044364
157,6.260995110007529,1844.3090463794476
158,5.8176306224930325,5131.9197164561465
159,3.372840420508842,2157.0692435668548
160,6.856087780694793,-424.64891528726986
161,6.294485046205333,-25.781109095144764
162,5.184184047065969,-3022.8309277895937
163,4.508630701601436,2991.70168437694
164,4.783368846707301,173.34548543893624
165,3.004269668020669,-814.7406721962278
166,4.598739315350629,2199.3668611978123
167,4.4016961964232815,-11.509778586379934
168,5.499383241521453,3831.2492993432916
169,6.848309897401116,2202.6720640040867
170,4.6917015765131955,1063.841685303598
171,5.881448990242756,-64.32638463334007
172,5.049162654380569,2657.855281105298
173,4.087114503755595,-7694.124405311219
174,7.493056471776214,-5299.736615963162
175,2.140803587689599,-8046.483661957242
176,3.147338108354336,868.2421832650602
177,6.49298681162778,1085.5653968740662
178,6.283915893424569,8219.140924672582
179,3.760860135502524,-1666.8070057253408
180,4.508644337470199,-7379.608818184037
181,5.042352057575716,-8273.39595302833
182,5.126566292452018,2441.9631966260836
183,4.959980599698391,7979.662466419237
184,4.570340505195846,-2633.5690573487127
185,6.590365556824262,-683.926053833551
186,4.485373412597557,2786.042102077711
187,3.936897749636649,3627.305540905174
188,4.633719033919537,-4751.007415323791
189,5.131478707090541,234.16316766512597
190,5.256406315694635,-1726.6252914530025
191,4.714936825133159,4180.106305850752
192,5.5891537189494045,2955.9188999938856
193,3.2941765539843626,1134.749596673559
194,4.17749011649392,-2145.9321562092873
195,5.072885882386387,2881.7275454913424
196,3.6113082927615703,-909.6874262736864
197,4.446779464259137,-2072.35008572976
198,4.0643149751731285,4531.8301739112385
199,4.890083985186401,2543.9483886717676
200,6.683194574585137,-1245.9294548117045
201,6.522365182510771,-2088.184673361511
202,4.097953653967663,-134.14385091397216
203,5.009156236303031,-917.9563685322667
204,5.031052167749715,-2353.1621298472623
205,4.290705956244631,5181.495820778431
206,6.647199977705668,-1457.437414461245
207,4.796025237172672,9400.872915458816
208,6.853546660667804,-762.4870962410796
209,4.334951142034699,-3157.853594759216
210,4.427758216623532,-5370.605496459592
211,5.347986263729641,-6345.0834744054255
212,4.101667586930217,-7099.81644080954
213,5.22779522199833,-3438.2734254172574
214,5.039525511332422,1548.011525507551
215,3.6051227566182407,6264.782920806933
216,4.276961487782112,2112.5505730676387
217,4.896006934918339,-305.60158863854866
218,5.611646883296801,5728.574136035886
219,6.359960154167725,5314.85269930692
220,5.409463993153342,3168.0740770089587
221,5.849602271095211,8017.183567352103
222,3.9875937904231336,49.86175444756696
223,2.8440021632494887,3689.7087658216083
224,5.849519707936573,-1956.4065933043285
225,4.993408853816925,-3852.5421931100414
226,5.8595113757641695,523.786552684185
227,4.551452604514733,-6918.842069281576
228,4.1806373469864555,2406.90091077429
229,4.9512951151900975,1874.1476080838604
230,5.055161862323514,1198.7483176642618
231,4.758852125734117,5662.07770667361
232,3.29592432251083,4765.365457730906
233,5.136432586265715,-9236.309552944185
234,3.192995831485977,737.496547510551
235,4.131912052165602,7830.2580207796655
236,3.9942384386554792,-1368.2944169985037
237,3.6362618974085166,-4727.76317632276
238,5.494171858566867,-821.1747031492627
239,7.1182903822722245,-4628.4498856597
240,3.2818025752241393,1263.6289641013286
241,4.496117817866465,3576.265904184469
242,4.32669712037888,205.81051400049344
243,4.435237284557481,1709.1661717094528
244,4.520229689937523,7881.203993036891
245,4.789213280097206,4828.275351724638
246,4.894360523581164,1478.6902367963708
247,3.844381629063295,-3119.8836548209138
248,4.604316411465353,1394.8251172198643
249,4.850901273407003,3694.7564286049337
250,4.6734121919182705,-579.9173007190262
251,3.736168830880571,-5672.318834050326
252,4.980789354188523,2511.292489361426
253,5.415021824429634,-1730.6055902963428
254,3.7947369168112566,-2654.5496570431906
255,5.302903765841819,5497.507130596031
256,5.565551306788784,3728.6785613908364
257,5.169713602582299,942.5218540390451
258,4.100160428655244,6190.327779170617
259,5.0533126304400104,-1214.2129072108867
260,3.846253839420116,617.6624604345698
261,5.209204053116888,2975.244401363415
262,2.901451018165468,-5970.078038654763
263,6.078863159305117,-4103.888838756325
264,5.71964738932656,2405.153657098404
265,3.9623228575102587,2766.210661998958
266,3.952707472563816,3986.2614728685444
267,6.332291548158007,2469.839781743382
268,5.506277100378453,3394.423108849729
269,5.89301572914625,4282.24333325192
270,7.362893135701565,-2010.527078457162
271,6.408961213601955,-7119.366056382022
272,5.470499910886194,-2759.7326089371677
273,4.568206923737913,-3504.7349033050396
274,6.4411073603598155,1983.7677079863693
275,6.122401370382454,-7843.602250770642
276,4.969876450133967,4310.378359493689
277,3.8820423934796904,-4415.496356254137
278,6.945404338668573,315.93844987136544
279,4.353162136825481,2049.909555274252
280,4.722353140517517,-1736.635462463778
281,5.428240788352493,5020.653496391049
282,4.795969621328034,-1432.0710461149456
283,4.441951310629875,-2984.094484653387
284,4.894992768577343,64.67599420062874
285,5.984373321254087,8796.587766479888
286,5.612206996872872,1520.4550450760785
287,4.219631462411223,-1456.5731788414948
288,6.529367792541525,-978.6278207468628
289,3.3613913108986258,-3411.234085915481
290,3.25176177760767,-1868.8605812028648
291,6.05463925130962,2323.7141307443585
292,5.56054557024509,635.5750835060189
293,4.60766852513056,-338.7273750850353
294,5.008916351298026,-1481.7718017657899
295,3.9099429951058555,6906.368333768305
296,5.362140973553569,1492.469644327361
297,5.723674564659184,105.37347990553965
298,4.424868131161357,8565.847082893782
299,6.242303721907167,-3270.520692876386
300,3.3281291561434054,677.7078460404828
301,6.170629897925134,1592.1080344538732
302,3.8225293223711434,-6589.633953881819
303,3.0067781291973827,-3343.5860068582283
304,5.176396354926303,2938.9799304088306
305,3.2653232489184587,-2916.0235003307776
306,3.791534795152166,1594.8326261492384
307,5.088675331740221,229.8179149450694
308,3.2399155741288306,-1223.1980258034607
309,4.196524432396833,135.7269912366559
310,4.795218371493805,-4651.533557147275
311,5.488679299573207,4107.593831360458
312,4.247801350633649,5280.149474362259
313,5.606358709244507,-1457.881123187461
314,4.8815793068714095,6696.227558935866
315,7.538374696387429,2425.2422437626683
316,6.125376672390989,4737.685226014225
317,6.332890542715193,2448.8009049073135
318,3.5487854839846613,3359.0162679084747
319,3.088030512584231,2586.133562349969
320,5.4735617535492915,2332.6235644777194
321,4.831026115993648,-761.8400003091399
322,5.174414452130112,-1554.001421070748
323,5.588686660068885,-5991.3824891365475
324,4.153094883092936,4873.49153338742
325,5.060120797500439,7291.284886320167
326,4.026706753757461,-9936.382223582423
327,4.734390713865841,-3105.233166272756
328,6.565606744380235,8055.999531546067
329,6.187259344552235,-2386.1227163222434
330,5.087935149487751,709.8347129564877
331,5.001849571886135,-3023.125976841932
332,4.680001435357849,-6198.88831050081
333,5.386177642239664,5586.459219133191
334,4.763253121089273,-681.0902151943833
335,3.4762356942464514,-4214.609141020729
336,3.989310398020687,-1712.499960693253
337,4.331939370665172,589.3120059728932
338,4.610986205019875,1623.892244644244
339,4.070999176965922,4570.389376654534
340,4.82654678775627,-1887.97538928617
341,6.5785727512874335,6957.2838489291535
342,4.62010996327073,150.34460479928904
343,3.3662780973114357,-4064.397859903415
344,6.127262977449786,-4897.978581235575
345,5.715878663233721,-2535.3347021502173
346,3.424166236459657,-577.9301476722607
347,5.227600553437166,-1835.5317271430479
348,5.071906279060989,-7006.177152400139
349,5.313780729289484,-11824.843669500986
350,6.034749072278866,2389.8850389920813
351,6.9381304536890145,-2421.4753822569555
352,5.412130903315511,1806.6105705175555
353,4.2621450528655185,3779.4347664854663
354,6.461681685630634,3595.9771317114714
355,5.207722083223472,-4698.077774314156
356,5.044369450882468,8873.375345273476
357,5.434927160099148,-1062.3311133171505
358,5.995812016050228,-3643.015110022588
359,5.725960399254541,8269.15328217837
360,3.5413380392420426,-1353.5316710865848
361,5.163185033666833,6432.976085760272
362,5.461577197937112,5057.613367053857
363,4.807069466894909,1546.7394483035516
364,4.042078274901227,1153.1550431080086
365,5.110391700303907,-333.29305820549723
366,5.228100277180779,3421.0591308014405
367,4.271966424528705,1589.1401948174107
368,6.138769507971152,546.1582756447244
369,4.027254393343467,-2725.1855824007853
370,4.157885694749204,-3990.047258819998
371,6.0549260950489305,-73.1327594174446
372,5.051431737073319,6230.501111778721
373,4.20102805318333,2408.2365299196845
374,5.755234273769378,-2421.9620971662894
375,3.6662821705387714,-4633.973554078392
376,4.523036249509641,-394.58839436574954
377,6.863589361854349,567.7395273386103
378,6.245241528226656,6416.482498972916
379,4.3333988225173945,3342.898693620518
380,5.705903694931053,4450.873839889141
381,5.133628399486454,-8105.689710118785
382,4.696950127336792,-1080.9836368845324
383,3.82169888299279,-333.50624053077235
384,6.157647890149946,-7895.253211024159
385,4.676429146760807,-6924.971671097897
386,5.156735746557576,20.03525341059438
387,3.7705969355048,2035.6258803322974
388,3.908075842696721,-7898.8098043712125
389,5.148238627978699,-3531.5562769993635
390,6.850698691543582,-3392.8160074762486
391,4.944135841002615,2327.2742492993475
392,5.6149521684992525,831.9397398803719
393,4.670109623066572,4451.323240084645
394,3.1338381000909465,6700.540742008238
395,5.6882964259868904,-2679.4033791927995
396,6.885754067510582,-4392.336542105621
397,5.443023397847017,1508.2637067108308
398,7.375386079612301,-3707.5117763828925
399,5.707296021327609,-4535.408853179475
400,3.6175036493432318,5180.766760276725
401,4.15807881882867,6074.141645424368
402,6.098086019752818,2085.9386209183763
403,2.870662479380959,-5658.774068680842
404,7.4607469514560805,2904.8856346715725
405,5.175172156484797,-4809.911815177625
406,3.120067553477826,-8834.112709687937
407,3.641379332770174,5337.333848960695
408,6.108184103260368,3112.6698833431046
409,5.395405369856279,-6054.542523578094
410,4.38281693969185,6332.392061746125
411,5.852890160455797,1162.6408178551053
412,5.068534189442873,-4647.256852852366
413,6.478391892044982,693.3755200835813
414,5.447197397596818,-5492.385610768737
415,5.757523665090403,53.16601165642196
416,4.453138899307056,2630.754481825259
417,5.748405974590488,1974.1596773892406
418,4.140175771168124,-1040.151239284572
419,4.886174615226844,-266.48294315895356
420,4.919182880285041,430.3203461279903
421,4.7952313138202625,3096.135362799763
422,2.8688858115479436,454.81313738863327
423,5.362158114724247,2861.287348127882
424,4.76699823546841,-7166.291323368459
425,4.562381211601123,-434.75248367805983
426,5.201960239184507,-3075.7329022340996
427,4.412132355192808,1006.0545199760993
428,5.188247979119762,-2904.620201270164
429,4.058077293255026,5601.177854483811
430,5.681308931633114,-1225.0994091698612
431,5.151800332947249,-5899.994065313229
432,4.245802291268337,-581.3409945255306
433,4.316164837983969,508.2400850948692
434,5.345871936223228,661.2853240768407
435,5.609963391295053,-1121.1020909404563
436,4.6929958202596,-4332.045942515871
437,5.0546990734974315,-1271.5712948506214
438,3.291361496704403,1214.2906403513853
439,5.253210882531331,1885.6571844821576
440,5.066497073991649,2856.169731208635
441,4.503778691862514,-1327.2612098525954
442,5.769985506227757,-2719.9597273605173
443,6.190179958619527,2879.154098728931
444,4.684636154715014,9121.958924232596
445,4.752901851508633,376.92383347825563
446,5.631938976686144,1880.8295947878955
447,4.362692523014306,-410.0856282782721
448,4.882289758525442,-8460.413475640014
449,6.6028505075171005,2691.974245649015
450,3.1441663380166682,-3290.1772039603024
451,5.2846007487607425,188.53851093610135
452,6.775183800165922,-4530.6054751639795
453,5.770008538555778,-2596.616461128873
454,4.179505603449677,4216.6009382964785
455,4.948019223944356,-2943.2708545744126
456,5.796155713040565,-3035.9382738139875
457,4.3638165867467995,2974.6117963487536
458,5.831803973045927,-411.5169028260846
459,4.280264474945751,1870.4288357251062
460,5.5436746467397136,2478.419414000245
461,5.1294786171419515,6017.502887033238
462,6.105966123552635,-1804.2804000331219
463,4.893576388189013,1936.7372038317903
464,5.165015300653111,-2116.872893176819
465,3.7107437932597414,-3179.1973002627487
466,5.077473992904308,3830.2112900489255
467,5.017271840059217,-3315.1783876181466
468,5.421709150762481,1492.3259666428057
469,3.5690590110814826,-2707.3704012378053
470,4.09637770325618,2618.1735292647036
471,4.819015679009347,3155.535778645977
472,4.9362769189184235,-5374.880190968222
473,4.0221867275879095,6928.376866845032
474,4.732856483581653,-1688.9342670577664
475,4.712410442391265,-1932.5209257784616
476,4.49228035587119,-6106.273162984034
477,4.618847177171665,-3770.457882725356
478,4.730654752755311,3859.224896346712
479,4.088363097348539,-5459.199423912827
480,4.301552919810289,2357.407912408442
481,4.56601646690278,660.7650756257307
482,5.89152200338445,-2875.417787423459
483,4.028230391219514,3174.099593801922
484,5.117780400029882,-3038.287963021273
485,4.424688422377049,2046.1054396871004
486,4.794556811676245,644.3458615426397
487,3.60923456651362,3469.8794903645044
488,5.75334159319563,9481.332500772518
489,4.5813193853157905,90.42710563969825
490,4.116063913671375,2968.325276815231
491,4.583759845575214,-2981.373910068422
492,5.5147344710976975,7722.826362028854
493,5.448164301841309,3526.4608024076247
494,4.32837196575929,2682.5787031883387
495,6.318041577260898,2200.430614283632
496,3.40921717166753,3744.6029593243734
497,5.518068221281414,-180.20362653814502
498,3.9854703630058363,2566.831827670506
499,5.182114325428661,3059.9196134322847
500,3.4272806037924206,-1849.1050493714395
501,4.839930656708304,-8317.078073387198
502,5.574811514844471,-4048.183311632883
503,5.467186672297869,5757.691949990276
504,6.476580218618972,7489.7336160623245
505,4.1060759950877035,3386.831772718374
506,6.497815060140587,-4630.096719860623
507,5.875114114303967,-2425.0001070510034
508,2.828256981439412,-2327.8070700580206
509,4.684118958602393,-3574.8310423576763
510,5.2336142737004305,-3050.8028395135952
511,5.549279652078405,576.4882983942587
512,4.601516394873375,9253.277456339418
513,5.025594951931902,-3638.4032890407593
514,8.41376778803215,5082.057514467977
515,3.3156127232197767,-2998.820826043682
516,5.024462954582802,1879.7842354934958
517,5.829521312934957,3645.2040882440497
518,6.695523782901429,240.74359062544502
519,4.538596084998885,1900.5991269508888
520,6.033183360804277,-7617.977716103457
521,4.863118253349212,3419.3116356075607
522,6.230297675848169,443.14506340377704
523,5.088480821688901,-1114.013208625994
524,6.7240545126224545,-7604.162938318836
525,5.244112849240288,2840.462825040373
526,4.503558104243222,-5026.682457073753
527,3.4704503981971127,506.4957732516452
528,5.136741461843412,146.4220470951877
529,6.017233334555393,3211.019682729917
530,3.966069861448418,8414.554981670242
531,5.532038760387368,-988.1555714638339
532,4.491374366663688,3065.683106750589
533,4.182789077015352,4322.374002478549
534,5.448654328336113,-6262.495454736181
535,6.211382803734606,-383.9342529996769
536,5.542386372548611,1523.5289942465322
537,4.367940198788364,-6103.525426542091
538,4.919904379518057,5084.943773999456
539,5.0311396411362495,-2803.944622054176
540,5.752257153646195,-1695.8785133574222
541,4.728986017318583,-7557.035449427878
542,4.655019883595398,1756.543089747823
543,4.354749629335323,-1718.5538778545235
544,4.3276339657409295,2945.7394590508366
545,3.4803419934641946,-2111.444111087745
546,6.491623583637253,-2978.657674499409
547,5.3343160204333335,-1161.7092254953054
548,4.666827656298166,-1052.4990840626729
549,4.8145530546599105,2731.7140735330745
550,5.123834700322924,2470.727392429883
551,5.461280663284618,2375.0870349649463
552,5.615056417858205,-3271.8069231810496
553,3.96459492234668,-4061.763403086374
554,5.352951443016675,3567.9679976581747
555,4.32937159444287,-1196.7062360404673
556,5.482830155597065,6264.123076288771
557,3.455330919189848,2404.934621575891
558,4.174748802188881,-100.3416445276997
559,5.583249700304097,649.8822304423913
560,4.916737045971276,-1630.487862343594
561,3.034416880415488,2773.5370201614014
562,4.672908770483146,5598.673788864879
563,5.866473973841987,-1163.2039796391873
564,4.555060213763019,5065.287791816131
565,5.439142707295763,-2256.785042532998
566,3.8878491238199,4299.060380103762
567,2.8550106725375577,-5324.5222206920735
568,5.600850859584929,-3134.937839904494
569,6.191800780671514,3480.6396284883976
570,4.6289791127238455,-79.05977658427416
571,3.4760588603839335,-2273.2538025011218
572,3.20660994959551,-1069.7801593362376
573,4.7459885961581465,-5736.205384190853
574,6.602415752181242,452.296056664635
575,5.336654595291625,-2673.5768353937015
576,5.656400383109792,4347.077951757917
577,4.998719798187292,-941.2980829930807
578,4.763791207133955,6316.536461711952
579,4.315131154178794,1859.7446138062721
580,5.245009898632467,4293.098742711384
581,5.314853772968076,-7296.7187756429585
582,4.576444335971456,-8387.708804060454
583,4.916988167881651,50.85103567019235
584,5.436650636746686,2784.129517714174
585,4.4494877462029585,-2965.94638864788
586,4.626848378272768,-2002.635561740258
587,2.4070376340926396,79.72598597921979
588,5.05530032723659,5591.055757801887
589,6.344627652549086,-1630.8305441134742
590,5.122790823675581,1697.8860128271904
591,3.8387227524193386,6693.119098451971
592,6.429368293039095,2806.2308010085258
593,4.830102177317859,395.4893773972808
594,4.491251892661531,875.9467503288888
595,4.248347967752406,399.0701070035839
596,6.146253198929379,-4082.507274607325
597,7.2178956055168495,3008.6109741637197
598,5.165214038157756,2036.5847035660684
599,4.7704443195132225,-4568.149969882662
600,4.830905562503542,-4461.395239452111
601,6.499936201641211,1967.7039728421548
602,6.284611612807965,-3650.8485341630176
603,5.092937736148989,4493.897240728829
604,6.126060975988791,1387.8872304273095
605,4.059202957648569,-1012.4836137440127
606,5.459050650728618,-5535.2698913632785
607,4.783414144985946,-5530.80938427661
608,3.9112862441464777,1146.9470545580687
609,4.251119321499885,-4117.47789278855
610,3.417314592696056,3113.940115481976
611,4.971575502976698,-4231.182505853927
612,4.6571316470896775,2534.7332046870074
613,6.078608609589982,-2313.217040056472
614,5.415787343026061,10679.511488634234
615,5.558715502233517,7740.598870317994
616,4.911181354162281,-4529.352594161376
617,6.034262993483957,-4788.150513835784
618,4.598606807723282,-2362.6255384872825
619,7.643633606558204,-2793.3320598785685
620,4.9675514114939485,1343.6864591574442
621,4.695507937959,2212.466790273132
622,4.703163042667354,2105.5746874490796
623,4.088290386714557,-6829.746123057415
624,3.6008960635887433,154.3421185224332
625,6.351172877539593,-2986.526890151921
626,5.642888609675675,4887.559461649175
627,3.99977231090746,6340.83662647318
628,7.298631377467024,-1203.7479798294232
629,5.051157926273163,1105.1303612318375
630,4.664438904582844,7315.020433248435
631,4.95986802010151,1064.853647457897
632,4.736944496231286,141.2738218789142
633,4.506785190883688,-1422.5771622342338
634,5.5220256877948195,2300.349620570931
635,6.442493022368948,390.0151870128784
636,5.552650025106002,-4911.240437105954
637,5.192901701963796,1851.2226675293925
638,4.578323581101164,-1985.2277289069646
639,5.764298332924642,-3149.2146377241165
640,4.979986044343261,-160.83763181997313
641,4.492815416228022,-3162.1395865035697
642,3.9372109670011968,-2492.2158692965263
643,3.821547131581746,4446.355766981146
644,4.310226943590255,6544.572721976198
645,5.083281083153468,3240.296168361794
646,6.299085915110168,7736.681843494516
647,4.852882202113585,-931.9233204989565
648,3.5164662017309922,1351.2637206939892
649,5.061974944578364,947.3573702284867
650,6.749014748676062,-3493.028378561986
651,4.3168312581466655,3983.1183387670876
652,4.828095792115641,4620.629739349906
653,4.841418222235497,5787.231266056941
654,5.074225390850235,-5320.664102178586
655,6.298279828212511,-2116.4062966512547
656,6.166547568315433,-3390.2751961334925
657,5.778580203761765,7057.551967084073
658,6.39888311184123,2388.523640986852
659,4.406157491505031,5771.543639983312
660,5.138602848709093,-4083.098917742341
661,6.147418046670987,-1627.312603666195
662,4.667066768067889,-4801.743535070166
663,4.364232377745357,-2641.599392398181
664,4.404473420964712,-5738.1524531230325
665,4.2210461422199215,-121.00396029339886
666,5.105331439460399,2271.3865450547078
667,1.7909437043265144,-96.39375791930964
668,4.878314802078428,1271.1216703332072
669,5.15214793014426,-6930.766596172591
670,5.688400404526296,-4092.5311380604744
671,4.079736715706503,284.629969456964
672,5.441523694985677,-3034.8665312598787
673,5.788950035745513,-409.56786507305156
674,4.235984845039651,-2635.1431394105966
675,7.526300837123864,-1493.1253352617466
676,5.434110996469277,836.6465905725743
677,6.0781810049360026,1400.957944324899
678,6.232809618247924,-2867.9633392469664
679,5.459774258215137,-529.0578779190256
680,4.3286576218885875,526.4199653023146
681,4.13489237458237,3299.5114141247054
682,5.249138683298857,-614.7781778153577
683,3.7873630267212057,896.7934576049211
684,5.961025306854275,-2191.8183344532094
685,4.529501204124745,2795.5968567592363
686,3.5539411306642217,-4085.5259889844133
687,3.7695105704524066,-2226.818241541321
688,5.102525678408769,-3931.0082758671324
689,3.489719222972771,2222.18238526491
690,1.6867118424680476,-4586.644049605444
691,5.10138444866142,4414.162882254393
692,3.3094975122602097,-4016.4650955575667
693,4.077756914268615,1890.2687298127344
694,2.9753447467339327,5034.1298441953995
695,4.591520730845518,-1749.012786143189
696,5.83062823598208,2164.090021201049
697,5.414037603914892,4869.842004541131
698,5.0628016029233605,4265.256199259336
699,4.735319255307161,539.7984188703997
700,5.612663198911583,-3720.3226862976094
701,6.591518156477259,-1315.0419243602582
702,4.157536744039876,-347.5998647707147
703,4.379419645939876,-3598.012236808706
704,5.428565924103573,-1320.8039365055558
705,3.513499865441405,1872.9482444658565
706,5.847229569259042,1335.869873838328
707,2.983372748068379,1887.00021804592
708,6.039689032504254,660.4172686282134
709,3.9981402388681846,4151.017566904594
710,6.962101713210414,3384.310120114727
711,5.214892266677304,4420.609949576471
712,6.567522017692997,-10435.430262522043
713,6.294614638103644,-842.5778616846001
714,5.579072200920222,-6454.129388049868
715,4.475894561367855,2312.267731526485
716,5.502690509001209,-2961.1980961074396
717,5.259941409485956,5326.525847273671
718,6.888958805522155,3884.5826955424614
719,4.60420089562221,5468.933359396227
720,6.6852743812762085,3327.3215384310124
721,4.1686126651266076,2265.2405089837675
722,4.0019734864519165,1933.5453826424546
723,5.4154129739531776,2169.4732768941553
724,4.240061523648102,3744.6013068591215
725,5.98462843997444,-679.3736756217052
726,4.919486954308997,-4882.6078944997835
727,5.372597530605326,2624.988263346135
728,4.887476566662185,-3932.8575033875295
729,4.427067626271292,-1736.0055704122308
730,5.72757472559498,2787.4194791305727
731,4.539925896618684,5293.215185543086
732,5.733929749702303,-28.209759331241823
733,6.517873309487203,8378.908878666634
734,5.213893099619845,823.9862535898397
